time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2023-07-15T12:07:59.00Z,60.2665047,17.4315694,1129.575,47.60,-15.01,31.97,1.511,2.355,0.44,342.50053,0.32979,3,15
2023-07-15T12:07:59.20Z,60.2665908,17.4315154,1123.268,48.13,-15.11,31.89,1.513,2.369,0.44,342.57041,0.30662,3,15
2023-07-15T12:07:59.40Z,60.2666773,17.4314609,1117.148,48.37,-15.43,30.57,1.515,2.381,0.43,342.30818,0.30125,3,15
2023-07-15T12:07:59.60Z,60.2667644,17.4314053,1111.220,48.60,-15.55,29.61,1.517,2.393,0.43,342.26149,0.29623,3,15
2023-07-15T12:07:59.80Z,60.2668512,17.4313497,1105.275,48.89,-15.31,28.94,1.519,2.405,0.42,342.60524,0.29335,3,15
2023-07-15T12:08:00.00Z,60.2669393,17.4312945,1099.731,49.20,-15.45,27.81,1.521,2.416,0.40,342.56307,0.29093,3,15
2023-07-15T12:08:00.20Z,60.2670279,17.4312395,1094.389,49.33,-15.28,26.97,1.524,2.426,0.34,342.78618,0.29981,3,15
2023-07-15T12:08:00.40Z,60.2671169,17.4311853,1089.189,49.61,-14.99,26.14,1.526,2.430,0.30,343.18399,0.27757,3,15
2023-07-15T12:08:00.60Z,60.2672056,17.4311317,1083.959,49.77,-14.72,25.71,1.527,2.431,0.27,343.51938,0.27231,3,15
2023-07-15T12:08:00.80Z,60.2672952,17.4310785,1078.830,49.86,-14.74,25.94,1.528,2.432,0.26,343.53043,0.26880,3,15
2023-07-15T12:08:01.00Z,60.2673852,17.4310269,1073.856,50.09,-13.98,24.78,1.528,2.430,0.25,344.41022,0.26304,3,15
2023-07-15T12:08:01.20Z,60.2674755,17.4309775,1069.101,50.25,-13.61,23.92,1.526,2.422,0.23,344.84037,0.25102,3,15
2023-07-15T12:08:01.40Z,60.2675658,17.4309284,1064.413,50.21,-13.61,23.65,1.524,2.415,0.22,344.83851,0.24963,3,15
2023-07-15T12:08:01.60Z,60.2676566,17.4308804,1059.852,50.14,-13.35,23.33,1.522,2.405,0.19,345.08508,0.23492,3,15
2023-07-15T12:08:01.80Z,60.2677465,17.4308328,1055.171,50.18,-13.19,23.70,1.522,2.400,0.21,345.26955,0.26320,3,15
2023-07-15T12:08:02.00Z,60.2678364,17.4307855,1050.362,50.25,-13.06,23.91,1.522,2.393,0.20,345.42729,0.25883,3,15
2023-07-15T12:08:02.20Z,60.2679261,17.4307383,1045.565,49.81,-13.08,23.82,1.524,2.396,0.25,345.28472,0.30569,3,15
2023-07-15T12:08:02.40Z,60.2680155,17.4306917,1040.816,50.00,-12.77,23.69,1.528,2.402,0.26,345.66911,0.31337,3,15
2023-07-15T12:08:02.60Z,60.2681054,17.4306457,1036.127,50.00,-12.71,23.48,1.533,2.411,0.29,345.73275,0.33123,3,15
2023-07-15T12:08:02.80Z,60.2681949,17.4305993,1031.484,49.71,-12.94,23.06,1.539,2.422,0.32,345.41049,0.36360,3,15
2023-07-15T12:08:03.00Z,60.2682842,17.4305532,1026.915,49.66,-12.69,22.88,1.546,2.435,0.35,345.66734,0.36921,3,15
2023-07-15T12:08:03.20Z,60.2683731,17.4305068,1022.323,49.53,-13.07,22.80,1.552,2.449,0.34,345.21528,0.35191,3,15
2023-07-15T12:08:03.40Z,60.2684622,17.4304602,1017.824,49.38,-12.86,22.86,1.561,2.464,0.34,345.40642,0.44796,3,15
2023-07-15T12:08:03.60Z,60.2685509,17.4304130,1013.059,49.50,-13.23,24.04,1.570,2.480,0.34,345.04095,0.41312,3,15
2023-07-15T12:08:03.80Z,60.2686396,17.4303666,1008.434,49.49,-12.72,22.83,1.579,2.498,0.34,345.58835,0.32053,3,15
2023-07-15T12:08:04.00Z,60.2687285,17.4303214,1003.943,49.49,-12.44,22.42,1.587,2.515,0.34,345.89202,0.32916,3,15
2023-07-15T12:08:04.20Z,60.2688172,17.4302772,999.513,49.32,-12.21,22.24,1.593,2.530,0.34,346.09796,0.32597,3,14
2023-07-15T12:08:04.40Z,60.2689058,17.4302330,995.115,49.34,-12.38,22.00,1.595,2.540,0.32,345.91340,0.27112,3,14
2023-07-15T12:08:04.60Z,60.2689943,17.4301880,990.815,49.06,-12.72,21.69,1.597,2.549,0.34,345.46468,0.27623,3,14
2023-07-15T12:08:04.80Z,60.2690821,17.4301413,986.527,48.80,-13.12,21.35,1.599,2.555,0.29,344.95507,0.26903,3,13
2023-07-15T12:08:05.00Z,60.2691700,17.4300940,982.363,48.92,-13.10,20.70,1.599,2.554,0.24,345.01453,0.26016,3,13
2023-07-15T12:08:05.20Z,60.2692579,17.4300478,978.382,48.96,-12.59,19.48,1.602,2.560,0.30,345.58121,0.29113,3,13
2023-07-15T12:08:05.40Z,60.2693455,17.4300029,974.500,48.12,-12.47,20.05,1.606,2.568,0.35,345.47686,0.32440,3,13
2023-07-15T12:08:05.60Z,60.2694323,17.4299586,970.485,48.46,-12.22,20.08,1.610,2.576,0.37,345.84212,0.33196,3,13
2023-07-15T12:08:05.80Z,60.2695194,17.4299143,966.393,48.55,-12.36,20.33,1.613,2.578,0.33,345.71297,0.32633,3,14
2023-07-15T12:08:06.00Z,60.2696064,17.4298707,962.320,48.56,-11.87,20.02,1.613,2.570,0.26,346.26621,0.29753,3,14
2023-07-15T12:08:06.20Z,60.2696936,17.4298284,958.308,48.34,-11.76,20.04,1.611,2.556,0.19,346.32650,0.28669,3,14
2023-07-15T12:08:06.40Z,60.2697809,17.4297868,954.380,48.40,-11.41,19.83,1.608,2.540,0.19,346.73838,0.26832,3,14
2023-07-15T12:08:06.60Z,60.2698679,17.4297459,950.379,48.31,-11.28,19.92,1.605,2.526,0.20,346.85615,0.26018,3,14
2023-07-15T12:08:06.80Z,60.2699548,17.4297059,946.395,48.28,-10.94,19.81,1.607,2.523,0.22,347.23373,0.27779,3,13
2023-07-15T12:08:07.00Z,60.2700414,17.4296670,942.443,48.13,-10.62,20.00,1.609,2.522,0.22,347.55581,0.24647,3,13
2023-07-15T12:08:07.20Z,60.2701281,17.4296296,938.440,48.14,-10.25,20.51,1.610,2.519,0.21,347.97631,0.24418,3,13
2023-07-15T12:08:07.40Z,60.2702146,17.4295937,934.331,48.07,-9.90,20.71,1.612,2.517,0.21,348.36126,0.24469,3,13
2023-07-15T12:08:07.60Z,60.2703009,17.4295589,930.195,48.10,-9.57,20.92,1.615,2.516,0.21,348.74903,0.26504,3,13
2023-07-15T12:08:07.80Z,60.2703873,17.4295254,926.036,48.12,-9.24,21.01,1.618,2.515,0.21,349.13270,0.25465,3,13
2023-07-15T12:08:08.00Z,60.2704736,17.4294930,921.779,48.06,-8.94,21.30,1.621,2.512,0.21,349.46718,0.24671,3,13
2023-07-15T12:08:08.20Z,60.2705593,17.4294609,917.289,48.09,-8.68,21.46,1.620,2.492,0.20,349.76612,0.24302,3,15
2023-07-15T12:08:08.40Z,60.2706453,17.4294301,912.851,48.03,-8.33,21.59,1.618,2.472,0.20,350.16363,0.23360,3,15
2023-07-15T12:08:08.60Z,60.2707314,17.4294007,908.386,48.22,-8.01,21.79,1.617,2.454,0.20,350.57111,0.23098,3,15
2023-07-15T12:08:08.80Z,60.2708180,17.4293720,903.917,47.81,-8.06,23.23,1.621,2.460,0.38,350.43649,0.33724,3,15
2023-07-15T12:08:09.00Z,60.2709039,17.4293445,899.364,48.31,-7.16,22.15,1.623,2.466,0.31,351.57554,0.28543,3,15
2023-07-15T12:08:09.20Z,60.2709908,17.4293193,895.074,48.09,-6.98,21.75,1.625,2.470,0.27,351.74259,0.32239,3,15
2023-07-15T12:08:09.40Z,60.2710772,17.4292951,890.680,48.02,-6.56,22.36,1.626,2.472,0.27,352.21632,0.32018,3,15
2023-07-15T12:08:09.60Z,60.2711637,17.4292719,886.245,48.18,-6.36,22.23,1.626,2.472,0.26,352.48098,0.31261,3,15
2023-07-15T12:08:09.80Z,60.2712499,17.4292493,881.816,48.38,-5.94,21.40,1.628,2.477,0.33,352.99561,0.31447,3,15
2023-07-15T12:08:10.00Z,60.2713366,17.4292277,877.530,47.94,-6.08,21.67,1.627,2.475,0.24,352.77463,0.24093,3,15
2023-07-15T12:08:10.20Z,60.2714230,17.4292067,873.280,48.19,-5.76,21.03,1.625,2.466,0.24,353.18086,0.23532,3,15
2023-07-15T12:08:10.40Z,60.2715095,17.4291860,869.178,48.16,-5.64,20.07,1.623,2.455,0.22,353.31666,0.22940,3,15
2023-07-15T12:08:10.60Z,60.2715956,17.4291658,865.261,47.97,-5.46,18.90,1.621,2.442,0.22,353.51114,0.22944,3,15
2023-07-15T12:08:10.80Z,60.2716819,17.4291466,861.690,47.85,-5.12,17.30,1.620,2.429,0.22,353.88896,0.22703,3,15
2023-07-15T12:08:11.00Z,60.2717675,17.4291282,858.483,47.13,-4.99,15.28,1.618,2.415,0.19,353.95547,0.22006,3,15
2023-07-15T12:08:11.20Z,60.2718523,17.4291110,855.762,46.32,-4.67,13.28,1.605,2.390,0.20,354.24172,0.22253,3,15
2023-07-15T12:08:11.40Z,60.2719341,17.4290934,853.181,45.50,-4.68,11.51,1.588,2.361,0.22,354.13214,0.22077,3,16
2023-07-15T12:08:11.60Z,60.2720143,17.4290761,850.991,44.35,-4.74,9.89,1.575,2.336,0.22,353.90282,0.23973,3,17
2023-07-15T12:08:11.80Z,60.2720927,17.4290589,849.107,43.24,-4.65,8.62,1.562,2.313,0.23,353.85628,0.24643,3,17
2023-07-15T12:08:12.00Z,60.2721691,17.4290421,847.441,42.21,-4.54,7.32,1.551,2.289,0.24,353.85951,0.23332,3,16
2023-07-15T12:08:12.20Z,60.2722437,17.4290256,845.968,40.96,-4.61,6.49,1.543,2.269,0.23,353.58103,0.25962,3,15
2023-07-15T12:08:12.40Z,60.2723160,17.4290091,844.722,39.70,-4.45,5.55,1.536,2.250,0.24,353.60978,0.28493,3,15
2023-07-15T12:08:12.60Z,60.2723858,17.4289932,843.581,38.33,-4.27,4.88,1.528,2.231,0.28,353.64096,0.30808,3,15
2023-07-15T12:08:12.80Z,60.2724534,17.4289782,842.518,37.38,-3.97,4.55,1.521,2.213,0.28,353.93352,0.32057,3,16
2023-07-15T12:08:13.00Z,60.2725191,17.4289646,841.530,36.17,-3.49,4.51,1.514,2.196,0.28,354.49079,0.33265,3,16
2023-07-15T12:08:13.20Z,60.2725831,17.4289526,840.556,35.20,-3.14,4.83,1.507,2.178,0.27,354.89526,0.34268,3,16
2023-07-15T12:08:13.40Z,60.2726456,17.4289415,839.495,34.47,-3.01,5.62,1.500,2.161,0.27,355.00277,0.34779,3,16
2023-07-15T12:08:13.60Z,60.2727068,17.4289311,838.209,33.78,-2.75,6.82,1.492,2.145,0.24,355.34696,0.31818,3,16
2023-07-15T12:08:13.80Z,60.2727668,17.4289217,836.673,33.04,-2.53,8.43,1.486,2.131,0.21,355.61975,0.30803,3,16
2023-07-15T12:08:14.00Z,60.2728253,17.4289127,834.765,32.39,-2.43,10.00,1.480,2.117,0.20,355.71724,0.31662,3,16
2023-07-15T12:08:14.20Z,60.2728831,17.4289038,832.624,31.99,-2.50,11.12,1.475,2.104,0.19,355.52648,0.31735,3,16
2023-07-15T12:08:14.40Z,60.2729400,17.4288946,830.185,31.65,-2.56,12.80,1.469,2.092,0.19,355.37809,0.32003,3,16
2023-07-15T12:08:14.60Z,60.2729962,17.4288859,827.419,31.13,-2.28,14.38,1.464,2.080,0.18,355.81374,0.32500,3,16
2023-07-15T12:08:14.80Z,60.2730515,17.4288774,824.345,30.77,-2.42,15.75,1.460,2.070,0.20,355.49743,0.34009,3,16
2023-07-15T12:08:15.00Z,60.2731060,17.4288691,821.038,30.11,-2.16,16.83,1.457,2.060,0.18,355.89004,0.34397,3,16
2023-07-15T12:08:15.20Z,60.2731599,17.4288612,817.592,29.91,-2.33,17.65,1.453,2.051,0.18,355.54388,0.34648,3,16
2023-07-15T12:08:15.40Z,60.2732130,17.4288533,813.904,29.42,-1.96,18.89,1.449,2.041,0.18,356.19643,0.35334,3,16
2023-07-15T12:08:15.60Z,60.2732649,17.4288463,809.943,28.66,-1.87,20.21,1.446,2.033,0.18,356.27334,0.35237,3,16
2023-07-15T12:08:15.80Z,60.2733158,17.4288394,805.718,28.26,-1.95,21.53,1.443,2.024,0.18,356.05839,0.35760,3,16
2023-07-15T12:08:16.00Z,60.2733647,17.4288325,801.305,26.65,-1.74,21.86,1.440,2.015,0.17,356.26306,0.37659,3,16
2023-07-15T12:08:16.20Z,60.2734119,17.4288260,796.806,26.01,-1.83,22.90,1.436,2.007,0.18,355.96642,0.39418,3,16
2023-07-15T12:08:16.40Z,60.2734570,17.4288199,792.225,24.30,-1.53,22.98,1.433,1.998,0.18,356.40155,0.42120,3,16
2023-07-15T12:08:16.60Z,60.2734989,17.4288144,787.534,22.54,-1.44,23.74,1.426,1.987,0.21,356.33833,0.52359,3,16
2023-07-15T12:08:16.80Z,60.2735377,17.4288094,782.540,21.33,-1.25,25.08,1.410,1.963,0.25,356.65534,0.70940,3,16
2023-07-15T12:08:17.00Z,60.2735749,17.4288056,777.333,20.34,-0.90,26.60,1.394,1.940,0.28,357.47646,0.90020,3,15
2023-07-15T12:08:17.20Z,60.2736113,17.4288024,771.956,20.19,-0.97,27.34,1.381,1.921,0.30,357.24563,1.14100,3,15
2023-07-15T12:08:17.40Z,60.2736471,17.4287992,766.725,19.34,-0.67,25.43,1.374,1.908,0.36,358.01328,1.39718,3,15
2023-07-15T12:08:17.60Z,60.2736806,17.4287961,761.642,18.17,-1.16,25.53,1.370,1.899,0.42,356.36001,1.39840,3,15
2023-07-15T12:08:17.80Z,60.2737123,17.4287910,756.713,16.77,-1.41,24.33,1.364,1.896,0.47,355.20097,1.29149,3,14
2023-07-15T12:08:18.00Z,60.2737404,17.4287873,751.847,14.68,-0.60,24.09,1.358,1.894,0.48,357.64937,1.42477,3,14
2023-07-15T12:08:18.20Z,60.2737657,17.4287847,747.293,13.50,-0.70,22.54,1.351,1.890,0.42,357.05341,1.58685,3,14
2023-07-15T12:08:18.40Z,60.2737883,17.4287816,743.148,11.69,-0.91,20.26,1.342,1.881,0.36,355.55464,1.96162,3,14
2023-07-15T12:08:18.60Z,60.2738081,17.4287834,739.525,10.36,1.97,16.61,1.333,1.867,0.30,10.74353,2.06670,3,14
2023-07-15T12:08:18.80Z,60.2738280,17.4287893,736.789,11.69,1.28,11.97,1.322,1.849,0.25,6.24626,1.35112,3,15
2023-07-15T12:08:19.00Z,60.2738492,17.4287940,734.443,12.07,1.17,11.93,1.314,1.836,0.25,5.52838,1.41153,3,15
2023-07-15T12:08:19.20Z,60.2738709,17.4287972,732.064,12.49,0.66,11.51,1.310,1.827,0.26,3.03236,1.31263,3,15
2023-07-15T12:08:19.40Z,60.2738925,17.4287988,729.749,11.89,0.20,11.11,1.307,1.820,0.29,0.97082,1.60478,3,15
2023-07-15T12:08:19.60Z,60.2739144,17.4287968,727.620,12.83,-1.38,10.65,1.305,1.811,0.30,353.84227,1.19583,3,15
2023-07-15T12:08:19.80Z,60.2739380,17.4287909,725.512,13.86,-1.97,10.22,1.299,1.801,0.32,351.90215,1.09480,3,15
2023-07-15T12:08:20.00Z,60.2739628,17.4287834,723.540,13.78,-2.22,9.08,1.292,1.788,0.30,350.82877,0.92186,3,16
2023-07-15T12:08:20.20Z,60.2739876,17.4287748,721.739,13.73,-2.63,8.56,1.283,1.775,0.25,349.17091,0.79880,3,16
2023-07-15T12:08:20.40Z,60.2740122,17.4287640,720.105,13.76,-3.33,8.06,1.274,1.758,0.25,346.38027,0.65732,3,15
2023-07-15T12:08:20.60Z,60.2740376,17.4287520,718.538,14.41,-3.36,7.69,1.267,1.744,0.29,346.88772,0.77688,3,15
2023-07-15T12:08:20.80Z,60.2740641,17.4287406,717.030,14.82,-3.17,7.27,1.261,1.730,0.33,347.94067,0.83312,3,14
2023-07-15T12:08:21.00Z,60.2740911,17.4287305,715.582,15.29,-2.54,7.05,1.257,1.718,0.33,350.57454,0.84538,3,14
2023-07-15T12:08:21.20Z,60.2741190,17.4287221,714.128,15.84,-2.08,7.12,1.256,1.709,0.34,352.51551,0.95037,3,15
2023-07-15T12:08:21.40Z,60.2741475,17.4287164,712.654,16.05,-1.07,7.08,1.258,1.703,0.39,356.17522,1.05295,3,15
2023-07-15T12:08:21.60Z,60.2741763,17.4287151,711.186,16.31,0.19,7.36,1.262,1.699,0.38,0.67836,1.10544,3,15
2023-07-15T12:08:21.80Z,60.2742052,17.4287177,709.616,16.06,1.38,7.42,1.267,1.695,0.36,4.92380,1.19514,3,15
2023-07-15T12:08:22.00Z,60.2742340,17.4287247,708.098,16.18,2.45,7.37,1.271,1.692,0.33,8.59362,1.21476,3,14
2023-07-15T12:08:22.20Z,60.2742630,17.4287366,706.595,16.24,4.04,7.41,1.274,1.688,0.32,13.96736,1.30540,3,14
2023-07-15T12:08:22.40Z,60.2742915,17.4287542,705.091,15.81,5.50,7.31,1.277,1.682,0.29,19.17636,1.37641,3,14
2023-07-15T12:08:22.60Z,60.2743194,17.4287765,703.627,15.40,6.56,6.95,1.280,1.678,0.29,23.06585,1.40854,3,14
2023-07-15T12:08:22.80Z,60.2743466,17.4288015,702.239,15.11,7.25,6.32,1.283,1.674,0.29,25.63976,1.44371,3,15
2023-07-15T12:08:23.00Z,60.2743733,17.4288284,700.976,14.87,7.72,5.70,1.286,1.669,0.30,27.43870,1.56055,3,15
2023-07-15T12:08:23.20Z,60.2744000,17.4288575,699.856,14.81,8.19,5.45,1.289,1.664,0.26,28.94056,1.62685,3,15
2023-07-15T12:08:23.40Z,60.2744263,17.4288877,698.744,14.63,8.56,5.21,1.291,1.659,0.26,30.34118,1.58334,3,15
2023-07-15T12:08:23.60Z,60.2744523,17.4289176,697.706,14.38,8.03,4.96,1.293,1.654,0.25,29.15959,1.57569,3,15
2023-07-15T12:08:23.80Z,60.2744781,17.4289459,696.775,14.49,7.45,4.57,1.294,1.650,0.31,27.21117,1.54578,3,14
2023-07-15T12:08:24.00Z,60.2745041,17.4289721,695.892,14.78,6.93,4.30,1.294,1.643,0.32,25.13513,1.44141,3,14
2023-07-15T12:08:24.20Z,60.2745305,17.4289964,695.025,14.86,6.48,4.33,1.294,1.637,0.31,23.56247,1.40876,3,15
2023-07-15T12:08:24.40Z,60.2745571,17.4290184,694.150,14.89,5.68,4.54,1.293,1.631,0.31,20.89948,1.32542,3,15
2023-07-15T12:08:24.60Z,60.2745838,17.4290374,693.203,14.94,4.88,4.54,1.292,1.625,0.31,18.09733,1.27810,3,15
2023-07-15T12:08:24.80Z,60.2746106,17.4290538,692.320,14.93,4.13,4.62,1.289,1.618,0.31,15.44990,1.18302,3,15
2023-07-15T12:08:25.00Z,60.2746377,17.4290678,691.429,15.22,3.60,4.64,1.286,1.609,0.27,13.28953,1.07259,3,15
2023-07-15T12:08:25.20Z,60.2746651,17.4290801,690.536,15.33,3.14,4.50,1.283,1.600,0.28,11.55864,1.04277,3,15
2023-07-15T12:08:25.40Z,60.2746925,17.4290916,689.653,15.32,3.18,4.57,1.280,1.594,0.27,11.71667,1.05984,3,15
2023-07-15T12:08:25.60Z,60.2747203,17.4291029,688.722,15.60,3.09,4.74,1.281,1.591,0.36,11.18771,1.16999,3,15
2023-07-15T12:08:25.80Z,60.2747476,17.4291139,687.735,14.98,3.06,4.71,1.282,1.588,0.30,11.55099,1.09107,3,15
2023-07-15T12:08:26.00Z,60.2747744,17.4291252,686.723,15.03,3.25,4.88,1.282,1.585,0.26,12.19490,1.01784,3,14
2023-07-15T12:08:26.20Z,60.2748009,17.4291376,685.699,14.68,3.61,4.99,1.281,1.582,0.21,13.80882,1.02013,3,15
2023-07-15T12:08:26.40Z,60.2748271,17.4291517,684.627,14.53,4.20,5.21,1.280,1.579,0.22,16.10769,1.15413,3,14
2023-07-15T12:08:26.60Z,60.2748529,17.4291678,683.506,14.26,4.67,5.44,1.280,1.576,0.21,18.11181,1.16540,3,14
2023-07-15T12:08:26.80Z,60.2748781,17.4291853,682.324,13.98,5.07,5.69,1.281,1.573,0.19,19.91222,1.22004,3,14
2023-07-15T12:08:27.00Z,60.2749030,17.4292042,681.118,13.83,5.39,5.80,1.282,1.570,0.20,21.27968,1.30382,3,14
2023-07-15T12:08:27.20Z,60.2749277,17.4292250,679.890,13.67,5.98,6.34,1.281,1.566,0.16,23.63023,1.22174,3,14
2023-07-15T12:08:27.40Z,60.2749526,17.4292474,678.614,13.57,6.28,6.57,1.280,1.564,0.18,24.84227,1.24495,3,14
2023-07-15T12:08:27.60Z,60.2749770,17.4292716,677.327,13.22,7.16,6.33,1.278,1.562,0.17,28.45142,1.08151,3,14
2023-07-15T12:08:27.80Z,60.2750009,17.4292972,676.062,13.04,7.14,6.35,1.277,1.559,0.18,28.68750,1.22239,3,14
2023-07-15T12:08:28.00Z,60.2750250,17.4293227,674.771,13.39,7.20,6.43,1.275,1.557,0.18,28.25388,1.03319,3,14
2023-07-15T12:08:28.20Z,60.2750490,17.4293482,673.467,13.20,7.16,6.27,1.273,1.555,0.18,28.47315,0.92107,3,15
2023-07-15T12:08:28.40Z,60.2750727,17.4293741,672.209,13.00,7.20,6.37,1.268,1.551,0.19,28.97821,0.90435,3,15
2023-07-15T12:08:28.60Z,60.2750966,17.4294003,670.908,13.40,7.19,6.72,1.262,1.546,0.20,28.21554,0.96788,3,15
2023-07-15T12:08:28.80Z,60.2751211,17.4294259,669.548,13.61,6.96,6.82,1.257,1.542,0.19,27.08997,0.81855,3,15
2023-07-15T12:08:29.00Z,60.2751460,17.4294503,668.174,13.84,6.56,7.04,1.251,1.538,0.20,25.37415,0.83034,3,15
2023-07-15T12:08:29.20Z,60.2751712,17.4294732,666.754,14.22,6.14,7.02,1.249,1.537,0.25,23.33467,1.12516,3,13
2023-07-15T12:08:29.40Z,60.2751970,17.4294942,665.309,14.46,5.69,7.25,1.246,1.533,0.22,21.48645,0.67983,3,13
2023-07-15T12:08:29.60Z,60.2752233,17.4295142,663.831,14.74,5.39,7.27,1.241,1.529,0.21,20.10508,0.66231,3,14
2023-07-15T12:08:29.80Z,60.2752496,17.4295328,662.367,14.69,4.84,7.28,1.236,1.525,0.21,18.24626,0.66432,3,15
2023-07-15T12:08:30.00Z,60.2752761,17.4295492,660.891,14.75,4.24,7.39,1.232,1.521,0.22,16.02378,0.74035,3,15
2023-07-15T12:08:30.20Z,60.2753030,17.4295637,659.459,14.94,3.82,7.19,1.228,1.516,0.22,14.33897,0.92649,3,15
2023-07-15T12:08:30.40Z,60.2753303,17.4295771,658.055,15.40,3.44,7.02,1.225,1.512,0.23,12.58125,0.91836,3,15
2023-07-15T12:08:30.60Z,60.2753580,17.4295892,656.668,15.52,3.14,6.91,1.222,1.508,0.23,11.42463,0.88209,3,15
2023-07-15T12:08:30.80Z,60.2753861,17.4296000,655.313,15.62,2.75,6.76,1.219,1.503,0.24,9.97157,0.86382,3,15
2023-07-15T12:08:31.00Z,60.2754142,17.4296092,653.957,15.71,2.37,6.67,1.217,1.500,0.25,8.59769,0.87516,3,15
2023-07-15T12:08:31.20Z,60.2754423,17.4296177,652.623,15.53,2.27,6.81,1.216,1.499,0.30,8.33515,0.87849,3,16
2023-07-15T12:08:31.40Z,60.2754705,17.4296257,651.298,15.63,2.16,6.59,1.213,1.496,0.17,7.85344,0.72626,3,17
2023-07-15T12:08:31.60Z,60.2754987,17.4296334,650.013,15.50,2.00,6.65,1.209,1.492,0.20,7.34463,0.79979,3,17
2023-07-15T12:08:31.80Z,60.2755269,17.4296403,648.680,15.79,1.74,6.76,1.206,1.488,0.22,6.29597,0.97152,3,17
2023-07-15T12:08:32.00Z,60.2755553,17.4296462,647.302,15.75,1.53,6.79,1.203,1.485,0.21,5.56372,0.94153,3,17
2023-07-15T12:08:32.20Z,60.2755836,17.4296511,645.938,15.48,1.22,6.94,1.201,1.480,0.20,4.51150,0.90382,3,18
2023-07-15T12:08:32.40Z,60.2756119,17.4296545,644.576,15.60,0.75,6.78,1.197,1.476,0.16,2.76266,0.76863,3,18
2023-07-15T12:08:32.60Z,60.2756400,17.4296567,643.224,15.42,0.44,6.77,1.193,1.471,0.16,1.61904,0.83754,3,18
2023-07-15T12:08:32.80Z,60.2756677,17.4296568,641.858,15.34,-0.34,6.72,1.190,1.466,0.20,358.72698,1.00246,3,18
2023-07-15T12:08:33.00Z,60.2756953,17.4296539,640.495,15.32,-1.27,6.93,1.187,1.460,0.23,355.25390,0.97590,3,18
2023-07-15T12:08:33.20Z,60.2757227,17.4296486,639.065,15.13,-1.68,6.97,1.184,1.454,0.22,353.65941,0.91357,3,18
2023-07-15T12:08:33.40Z,60.2757500,17.4296411,637.654,15.28,-2.40,7.00,1.181,1.447,0.22,351.08585,0.85448,3,18
2023-07-15T12:08:33.60Z,60.2757772,17.4296316,636.221,15.05,-2.82,6.94,1.178,1.441,0.23,349.37137,0.85441,3,18
2023-07-15T12:08:33.80Z,60.2758040,17.4296201,634.784,14.83,-3.54,7.30,1.175,1.436,0.21,346.56186,0.84097,3,18
2023-07-15T12:08:34.00Z,60.2758308,17.4296050,633.328,15.11,-4.83,7.25,1.172,1.431,0.21,342.26029,0.80461,3,17
2023-07-15T12:08:34.20Z,60.2758577,17.4295869,631.851,14.90,-5.17,7.28,1.169,1.425,0.22,340.85103,0.82159,3,17
2023-07-15T12:08:34.40Z,60.2758844,17.4295685,630.407,14.84,-5.13,7.21,1.164,1.418,0.21,340.92359,0.77855,3,17
2023-07-15T12:08:34.60Z,60.2759109,17.4295502,628.965,14.74,-5.00,6.99,1.159,1.411,0.19,341.25512,0.77634,3,18
2023-07-15T12:08:34.80Z,60.2759376,17.4295309,627.598,15.00,-5.73,6.71,1.153,1.405,0.16,339.09976,0.66769,3,18
2023-07-15T12:08:35.00Z,60.2759648,17.4295107,626.289,15.36,-5.53,6.29,1.146,1.398,0.17,340.20800,0.64949,3,18
2023-07-15T12:08:35.20Z,60.2759921,17.4294915,625.022,15.19,-5.16,6.09,1.141,1.393,0.18,341.24979,0.67483,3,18
2023-07-15T12:08:35.40Z,60.2760195,17.4294747,623.823,15.47,-4.37,6.06,1.136,1.389,0.17,344.23948,0.69794,3,18
2023-07-15T12:08:35.60Z,60.2760475,17.4294603,622.633,15.73,-3.72,5.83,1.132,1.385,0.17,346.69136,0.66916,3,18
2023-07-15T12:08:35.80Z,60.2760753,17.4294476,621.470,15.48,-3.38,5.57,1.127,1.382,0.17,347.66616,0.66930,3,18
2023-07-15T12:08:36.00Z,60.2761030,17.4294360,620.349,15.38,-3.09,5.57,1.124,1.379,0.20,348.63918,0.78194,3,18
2023-07-15T12:08:36.20Z,60.2761309,17.4294259,619.231,15.77,-2.51,5.49,1.122,1.375,0.22,350.94262,0.77547,3,18
2023-07-15T12:08:36.40Z,60.2761594,17.4294173,618.153,16.01,-2.36,5.43,1.119,1.369,0.21,351.63324,0.76163,3,18
2023-07-15T12:08:36.60Z,60.2761879,17.4294096,617.074,15.77,-2.00,5.22,1.115,1.364,0.21,352.78045,0.81185,3,18
2023-07-15T12:08:36.80Z,60.2762157,17.4294025,616.050,15.26,-2.02,5.04,1.112,1.360,0.20,352.44694,0.82843,3,18
2023-07-15T12:08:37.00Z,60.2762432,17.4293950,614.991,15.55,-2.19,5.23,1.109,1.356,0.19,351.99876,0.79607,3,18
2023-07-15T12:08:37.20Z,60.2762706,17.4293865,613.896,15.10,-2.56,5.58,1.105,1.353,0.16,350.39640,0.81115,3,18
2023-07-15T12:08:37.40Z,60.2762973,17.4293776,612.775,14.84,-2.44,5.39,1.100,1.351,0.17,350.67815,0.82710,3,18
