time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2023-07-15T13:51:10.20Z,60.2580231,17.3984255,3485.589,-34.55,17.45,25.46,2.379,3.293,0.57,153.19884,1.00370,3,7
2023-07-15T13:51:10.40Z,60.2579613,17.3984917,3480.570,-34.15,18.54,25.70,2.385,3.319,0.57,151.49722,0.99597,3,7
2023-07-15T13:51:10.60Z,60.2579001,17.3985615,3475.445,-33.85,19.69,26.14,2.393,3.348,0.60,149.80938,1.02041,3,7
2023-07-15T13:51:10.80Z,60.2578391,17.3986348,3470.393,-33.78,20.00,26.36,2.403,3.378,0.60,149.37667,1.07640,3,7
2023-07-15T13:51:11.00Z,60.2577790,17.3987115,3465.209,-33.21,21.61,26.58,2.412,3.407,0.60,146.94463,1.00539,3,7
2023-07-15T13:51:11.20Z,60.2577193,17.3987928,3460.073,-33.06,22.40,26.76,2.421,3.435,0.60,145.88077,0.98995,3,7
2023-07-15T13:51:11.40Z,60.2576604,17.3988780,3454.908,-32.45,23.80,26.65,2.430,3.465,0.61,143.74442,0.97856,3,7
2023-07-15T13:51:11.60Z,60.2576021,17.3989667,3449.748,-32.20,24.60,26.70,2.440,3.494,0.62,142.61892,0.96957,3,7
2023-07-15T13:51:11.80Z,60.2575447,17.3990587,3444.529,-31.72,25.67,26.78,2.442,3.512,0.59,141.02168,0.92463,3,8
2023-07-15T13:51:12.00Z,60.2574882,17.3991553,3439.361,-31.25,26.75,26.72,2.443,3.531,0.58,139.43623,0.92123,3,8
2023-07-15T13:51:12.20Z,60.2574323,17.3992545,3434.151,-30.85,27.41,26.81,2.444,3.551,0.58,138.37338,0.91385,3,8
2023-07-15T13:51:12.40Z,60.2573773,17.3993567,3428.934,-30.34,28.34,26.94,2.445,3.569,0.57,136.95574,0.90272,3,8
2023-07-15T13:51:12.60Z,60.2573230,17.3994628,3423.718,-29.90,29.38,27.09,2.443,3.585,0.56,135.51003,0.84250,3,8
2023-07-15T13:51:12.80Z,60.2572696,17.3995717,3418.435,-29.35,30.19,27.21,2.441,3.602,0.57,134.19865,0.83331,3,8
2023-07-15T13:51:13.00Z,60.2572172,17.3996834,3413.116,-28.92,30.96,27.39,2.446,3.624,0.59,133.04872,1.17271,3,8
2023-07-15T13:51:13.20Z,60.2571658,17.3997981,3407.802,-28.36,31.74,27.33,2.456,3.649,0.60,131.78075,1.23395,3,8
2023-07-15T13:51:13.40Z,60.2571156,17.3999159,3402.501,-27.83,32.58,27.22,2.469,3.676,0.61,130.49895,1.22363,3,8
2023-07-15T13:51:13.60Z,60.2570661,17.4000362,3397.151,-27.30,33.31,27.49,2.483,3.703,0.61,129.34532,1.20720,3,8
2023-07-15T13:51:13.80Z,60.2570176,17.4001592,3391.785,-26.82,33.97,27.69,2.506,3.734,0.63,128.29162,1.81965,3,8
2023-07-15T13:51:14.00Z,60.2569702,17.4002847,3386.378,-26.35,34.70,27.68,2.541,3.765,0.64,127.21347,1.90715,3,8
2023-07-15T13:51:14.20Z,60.2569240,17.4004138,3381.000,-25.66,35.57,27.66,2.581,3.793,0.63,125.80241,1.86315,3,8
2023-07-15T13:51:14.40Z,60.2568790,17.4005449,3375.567,-25.13,36.24,27.59,2.624,3.831,0.70,124.73435,1.81559,3,8
2023-07-15T13:51:14.60Z,60.2568351,17.4006788,3370.208,-24.45,36.88,27.43,2.666,3.868,0.70,123.54357,1.73707,3,8
2023-07-15T13:51:14.80Z,60.2567925,17.4008149,3364.796,-23.68,37.60,27.50,2.703,3.902,0.69,122.19904,1.62739,3,8
2023-07-15T13:51:15.00Z,60.2567511,17.4009547,3359.456,-22.96,38.61,27.44,2.733,3.936,0.69,120.73954,1.51244,3,8
2023-07-15T13:51:15.20Z,60.2567109,17.4010974,3354.179,-22.15,39.25,27.36,2.755,3.967,0.66,119.43362,1.39142,3,8
2023-07-15T13:51:15.40Z,60.2566719,17.4012430,3348.969,-21.46,40.14,27.22,2.763,3.990,0.60,118.13263,1.23386,3,8
2023-07-15T13:51:15.60Z,60.2566338,17.4013897,3343.660,-20.91,40.69,27.27,2.761,4.009,0.58,117.19645,1.13073,3,8
2023-07-15T13:51:15.80Z,60.2565969,17.4015385,3338.357,-20.15,41.28,27.30,2.755,4.029,0.59,116.01719,1.04402,3,8
2023-07-15T13:51:16.00Z,60.2565611,17.4016877,3332.935,-19.58,41.49,27.14,2.742,3.978,0.39,115.26284,0.95147,3,8
2023-07-15T13:51:16.20Z,60.2565263,17.4018397,3327.299,-18.68,42.97,29.06,2.727,3.988,0.57,113.50006,0.83009,3,8
2023-07-15T13:51:16.40Z,60.2564936,17.4019929,3320.967,-18.58,43.55,29.21,2.699,3.998,0.57,113.10345,0.72093,3,8
2023-07-15T13:51:16.60Z,60.2564616,17.4021513,3315.525,-17.35,43.56,27.89,2.655,4.008,0.58,111.71795,0.61203,3,8
2023-07-15T13:51:16.80Z,60.2564310,17.4023103,3310.150,-16.28,44.18,27.79,2.600,4.018,0.57,110.22740,0.49057,3,8
2023-07-15T13:51:17.00Z,60.2564023,17.4024714,3304.803,-15.70,44.38,27.63,2.540,4.029,0.66,109.48436,0.37751,3,8
2023-07-15T13:51:17.20Z,60.2563741,17.4026324,3299.364,-15.16,44.81,27.85,2.477,4.032,0.64,108.69203,0.30036,3,8
2023-07-15T13:51:17.40Z,60.2563474,17.4027948,3293.848,-14.54,45.17,27.73,2.416,4.026,0.61,107.84590,0.28796,3,8
2023-07-15T13:51:17.60Z,60.2563215,17.4029601,3288.583,-13.86,45.77,27.73,2.359,4.011,0.57,106.84673,0.27450,3,8
2023-07-15T13:51:17.80Z,60.2562967,17.4031272,3283.383,-13.22,46.29,27.45,2.306,3.987,0.56,105.93892,0.26842,3,8
2023-07-15T13:51:18.00Z,60.2562738,17.4032954,3278.026,-12.42,46.62,27.25,2.258,3.958,0.55,104.92461,0.25068,3,8
2023-07-15T13:51:18.20Z,60.2562524,17.4034651,3272.770,-11.56,46.83,27.08,2.215,3.931,0.54,103.86994,0.23457,3,9
2023-07-15T13:51:18.40Z,60.2562321,17.4036351,3267.416,-10.89,47.23,27.19,2.177,3.907,0.53,102.98175,0.23424,3,9
2023-07-15T13:51:18.60Z,60.2562133,17.4038072,3262.226,-9.99,47.62,26.92,2.143,3.886,0.53,101.84627,0.23536,3,9
2023-07-15T13:51:18.80Z,60.2561958,17.4039802,3256.985,-9.38,47.83,26.93,2.113,3.865,0.52,101.10002,0.23599,3,9
2023-07-15T13:51:19.00Z,60.2561793,17.4041535,3251.719,-8.92,47.95,26.84,2.088,3.847,0.58,100.54093,0.24149,3,9
2023-07-15T13:51:19.20Z,60.2561635,17.4043276,3246.471,-8.44,48.17,26.97,2.066,3.829,0.55,99.94167,0.24024,3,9
2023-07-15T13:51:19.40Z,60.2561489,17.4045028,3241.163,-7.94,48.47,27.02,2.044,3.810,0.53,99.30209,0.23912,3,9
2023-07-15T13:51:19.60Z,60.2561347,17.4046787,3235.894,-7.50,48.77,27.05,2.025,3.793,0.53,98.73713,0.23961,3,9
2023-07-15T13:51:19.80Z,60.2561216,17.4048557,3230.661,-6.91,48.94,27.05,2.007,3.776,0.53,98.03297,0.24164,3,9
2023-07-15T13:51:20.00Z,60.2561094,17.4050329,3225.301,-6.58,49.28,26.96,1.990,3.760,0.53,97.60271,0.24163,3,9
2023-07-15T13:51:20.20Z,60.2560985,17.4052112,3220.059,-5.66,49.39,26.54,1.974,3.744,0.53,96.53309,0.24514,3,9
2023-07-15T13:51:20.40Z,60.2560890,17.4053895,3214.846,-5.01,49.35,26.25,1.961,3.733,0.56,95.80062,0.26738,3,9
2023-07-15T13:51:20.60Z,60.2560803,17.4055680,3209.605,-4.72,49.55,26.36,1.950,3.723,0.56,95.44266,0.28249,3,9
2023-07-15T13:51:20.80Z,60.2560721,17.4057475,3204.485,-4.37,49.57,26.25,1.938,3.711,0.57,95.03469,0.27898,3,9
2023-07-15T13:51:21.00Z,60.2560647,17.4059274,3199.295,-3.96,49.67,26.51,1.927,3.699,0.56,94.55544,0.27187,3,9
2023-07-15T13:51:21.20Z,60.2560581,17.4061069,3193.992,-3.53,49.79,26.58,1.916,3.686,0.55,94.06078,0.27225,3,9
2023-07-15T13:51:21.40Z,60.2560521,17.4062873,3188.762,-3.18,49.96,26.47,1.906,3.673,0.55,93.64599,0.27359,3,9
2023-07-15T13:51:21.60Z,60.2560468,17.4064684,3183.554,-2.71,50.13,26.48,1.897,3.661,0.55,93.09556,0.27515,3,9
2023-07-15T13:51:21.80Z,60.2560423,17.4066496,3178.320,-2.39,50.22,26.30,1.888,3.649,0.55,92.72723,0.27628,3,9
2023-07-15T13:51:22.00Z,60.2560382,17.4068320,3173.158,-2.11,50.44,26.34,1.879,3.637,0.55,92.39246,0.27601,3,9
2023-07-15T13:51:22.20Z,60.2560345,17.4070153,3168.042,-1.93,50.66,26.18,1.871,3.627,0.55,92.18673,0.28353,3,9
2023-07-15T13:51:22.40Z,60.2560314,17.4071987,3162.942,-1.56,50.64,25.89,1.864,3.624,0.54,91.76062,0.28794,3,9
2023-07-15T13:51:22.60Z,60.2560285,17.4073828,3157.931,-1.62,50.84,25.64,1.858,3.616,0.47,91.82945,0.27922,3,9
2023-07-15T13:51:22.80Z,60.2560254,17.4075675,3152.872,-1.75,50.96,25.59,1.851,3.601,0.43,91.96777,0.27487,3,9
2023-07-15T13:51:23.00Z,60.2560221,17.4077525,3147.863,-1.87,51.03,25.49,1.844,3.579,0.42,92.10100,0.25988,3,9
2023-07-15T13:51:23.20Z,60.2560186,17.4079374,3143.001,-1.84,50.79,25.09,1.837,3.568,0.48,92.07218,0.26965,3,9
2023-07-15T13:51:23.40Z,60.2560154,17.4081224,3138.154,-1.58,51.13,24.94,1.829,3.557,0.46,91.77150,0.26603,3,9
2023-07-15T13:51:23.60Z,60.2560127,17.4083079,3133.343,-1.40,51.09,24.71,1.820,3.546,0.46,91.56706,0.26606,3,9
2023-07-15T13:51:23.80Z,60.2560102,17.4084931,3128.562,-1.29,51.17,24.36,1.812,3.535,0.45,91.44656,0.26368,3,9
2023-07-15T13:51:24.00Z,60.2560079,17.4086788,3123.873,-1.19,51.27,24.07,1.803,3.522,0.44,91.32444,0.25267,3,9
2023-07-15T13:51:24.20Z,60.2560060,17.4088642,3119.243,-0.98,51.27,23.53,1.795,3.507,0.44,91.08966,0.24452,3,9
2023-07-15T13:51:24.40Z,60.2560044,17.4090498,3114.669,-0.74,51.26,23.26,1.786,3.493,0.43,90.82306,0.24532,3,9
2023-07-15T13:51:24.60Z,60.2560033,17.4092359,3110.153,-0.35,51.39,23.20,1.778,3.479,0.43,90.39191,0.24605,3,9
2023-07-15T13:51:24.80Z,60.2560029,17.4094223,3105.684,-0.05,51.45,22.85,1.771,3.465,0.43,90.05684,0.24679,3,9
2023-07-15T13:51:25.00Z,60.2560031,17.4096092,3101.282,0.32,51.51,22.56,1.763,3.452,0.43,89.64808,0.26239,3,9
2023-07-15T13:51:25.20Z,60.2560044,17.4097960,3096.935,1.27,51.37,22.43,1.755,3.439,0.43,88.57858,0.26652,3,9
2023-07-15T13:51:25.40Z,60.2560064,17.4099833,3092.411,1.16,51.50,23.69,1.739,3.424,0.36,88.71293,0.30501,3,9
2023-07-15T13:51:25.60Z,60.2560088,17.4101695,3087.845,1.64,50.87,23.50,1.727,3.413,0.40,88.14935,0.45629,3,9
2023-07-15T13:51:25.80Z,60.2560119,17.4103538,3083.126,1.84,50.87,24.09,1.723,3.410,0.54,87.93158,0.54642,3,9
2023-07-15T13:51:26.00Z,60.2560151,17.4105381,3078.331,1.80,50.78,24.36,1.718,3.407,0.54,87.97412,0.67709,3,8
2023-07-15T13:51:26.20Z,60.2560192,17.4107230,3073.517,2.81,51.32,24.25,1.718,3.408,0.58,86.86973,0.70944,3,8
2023-07-15T13:51:26.40Z,60.2560253,17.4109089,3068.793,3.94,51.22,23.85,1.716,3.411,0.51,85.59774,0.68248,3,8
2023-07-15T13:51:26.60Z,60.2560333,17.4110941,3064.205,4.91,51.13,22.82,1.713,3.414,0.43,84.51553,0.62691,3,8
2023-07-15T13:51:26.80Z,60.2560421,17.4112787,3059.752,5.17,50.98,21.99,1.708,3.418,0.41,84.21177,0.60621,3,8
2023-07-15T13:51:27.00Z,60.2560520,17.4114630,3055.479,5.91,50.85,21.30,1.704,3.422,0.42,83.37472,0.60245,3,8
2023-07-15T13:51:27.20Z,60.2560629,17.4116466,3051.205,6.39,50.79,21.14,1.710,3.437,0.52,82.83105,0.73661,3,8
2023-07-15T13:51:27.40Z,60.2560751,17.4118296,3047.005,7.10,50.57,20.98,1.720,3.457,0.55,82.00659,0.77051,3,8
2023-07-15T13:51:27.60Z,60.2560888,17.4120125,3042.903,7.85,50.34,21.15,1.722,3.467,0.42,81.13816,0.64260,3,8
2023-07-15T13:51:27.80Z,60.2561027,17.4121941,3038.577,8.08,50.05,21.23,1.724,3.479,0.42,80.82688,0.65885,3,8
2023-07-15T13:51:28.00Z,60.2561179,17.4123749,3034.318,8.98,49.78,21.40,1.724,3.486,0.40,79.77756,0.63638,3,8
2023-07-15T13:51:28.20Z,60.2561340,17.4125540,3029.832,9.14,49.23,22.50,1.722,3.494,0.42,79.48492,0.64405,3,8
2023-07-15T13:51:28.40Z,60.2561512,17.4127329,3025.490,9.91,49.66,21.70,1.723,3.499,0.47,78.70964,0.63026,3,8
2023-07-15T13:51:28.60Z,60.2561691,17.4129120,3021.118,10.00,49.17,22.21,1.724,3.506,0.45,78.50785,0.63680,3,8
2023-07-15T13:51:28.80Z,60.2561874,17.4130895,3016.581,10.37,49.18,22.73,1.726,3.514,0.45,78.09048,0.64499,3,9
2023-07-15T13:51:29.00Z,60.2562063,17.4132670,3012.022,10.58,49.15,23.09,1.728,3.522,0.45,77.85066,0.64093,3,9
2023-07-15T13:51:29.20Z,60.2562256,17.4134446,3007.426,10.72,49.13,23.32,1.731,3.531,0.45,77.69308,0.64090,3,9
2023-07-15T13:51:29.40Z,60.2562455,17.4136222,3002.758,11.37,49.18,23.60,1.729,3.540,0.39,76.97995,0.59187,3,9
2023-07-15T13:51:29.60Z,60.2562663,17.4137996,2998.081,11.98,49.00,23.01,1.726,3.550,0.39,76.25899,0.59554,3,8
2023-07-15T13:51:29.80Z,60.2562883,17.4139767,2993.620,12.29,48.89,22.68,1.725,3.558,0.41,75.88542,0.61422,3,8
2023-07-15T13:51:30.00Z,60.2563108,17.4141533,2989.090,12.70,48.79,22.77,1.725,3.566,0.41,75.41397,0.63409,3,8
2023-07-15T13:51:30.20Z,60.2563340,17.4143299,2984.577,13.04,48.87,22.68,1.726,3.573,0.42,75.05837,0.50881,3,9
2023-07-15T13:51:30.40Z,60.2563578,17.4145063,2980.039,13.36,48.69,22.85,1.725,3.580,0.42,74.65205,0.51007,3,9
2023-07-15T13:51:30.60Z,60.2563821,17.4146830,2975.478,13.72,48.57,23.32,1.722,3.586,0.39,74.22599,0.48569,3,9
2023-07-15T13:51:30.80Z,60.2564069,17.4148590,2970.800,14.01,48.60,23.45,1.717,3.585,0.39,73.91746,0.47941,3,9
2023-07-15T13:51:31.00Z,60.2564322,17.4150345,2966.011,14.27,48.46,24.01,1.714,3.585,0.42,73.59314,0.50803,3,9
2023-07-15T13:51:31.20Z,60.2564581,17.4152100,2961.245,14.48,48.48,24.23,1.713,3.589,0.42,73.37472,0.50914,3,9
2023-07-15T13:51:31.40Z,60.2564845,17.4153852,2956.447,14.88,48.32,24.29,1.714,3.598,0.43,72.88056,0.54558,3,9
2023-07-15T13:51:31.60Z,60.2565115,17.4155601,2951.593,15.16,48.34,24.38,1.714,3.607,0.41,72.58490,0.53418,3,9
2023-07-15T13:51:31.80Z,60.2565391,17.4157353,2946.766,15.50,48.23,24.81,1.710,3.613,0.37,72.17865,0.49345,3,9
2023-07-15T13:51:32.00Z,60.2565672,17.4159098,2941.836,15.81,48.20,24.89,1.705,3.619,0.37,71.84023,0.50287,3,9
2023-07-15T13:51:32.20Z,60.2565958,17.4160850,2936.942,16.19,48.10,24.87,1.696,3.628,0.33,71.39977,0.48838,3,9
2023-07-15T13:51:32.40Z,60.2566253,17.4162605,2932.054,16.92,47.85,24.91,1.679,3.637,0.31,70.52568,0.46548,3,9
2023-07-15T13:51:32.60Z,60.2566555,17.4164362,2927.170,17.39,47.76,24.82,1.655,3.647,0.29,69.98815,0.45994,3,10
2023-07-15T13:51:32.80Z,60.2566867,17.4166112,2922.282,17.95,47.37,25.06,1.632,3.647,0.29,69.24894,0.46469,3,10
2023-07-15T13:51:33.00Z,60.2567192,17.4167837,2917.360,18.34,47.26,25.15,1.614,3.655,0.29,68.79337,0.48438,3,10
2023-07-15T13:51:33.20Z,60.2567528,17.4169549,2912.382,18.92,47.08,25.42,1.609,3.661,0.33,68.10477,0.53416,3,10
2023-07-15T13:51:33.40Z,60.2567869,17.4171270,2907.336,19.33,47.05,25.83,1.595,3.668,0.31,67.66983,0.47111,3,10
2023-07-15T13:51:33.60Z,60.2568219,17.4172976,2902.174,19.94,46.63,26.16,1.581,3.670,0.31,66.84938,0.46722,3,10
2023-07-15T13:51:33.80Z,60.2568580,17.4174672,2896.925,20.52,46.56,26.58,1.570,3.672,0.31,66.22224,0.46866,3,10
2023-07-15T13:51:34.00Z,60.2568944,17.4176362,2891.451,20.77,46.38,26.87,1.559,3.674,0.31,65.87605,0.46876,3,10
2023-07-15T13:51:34.20Z,60.2569326,17.4178037,2886.155,21.56,46.27,27.01,1.552,3.681,0.31,65.01543,0.49819,3,10
2023-07-15T13:51:34.40Z,60.2569718,17.4179706,2880.865,21.89,46.09,26.72,1.547,3.692,0.33,64.58803,0.52272,3,10
2023-07-15T13:51:34.60Z,60.2570118,17.4181371,2875.521,22.82,45.73,26.76,1.544,3.705,0.33,63.47827,0.52969,3,10
2023-07-15T13:51:34.80Z,60.2570530,17.4183032,2870.291,23.23,45.44,26.49,1.539,3.717,0.31,62.92021,0.50084,3,10
2023-07-15T13:51:35.00Z,60.2570952,17.4184679,2865.054,23.90,45.23,26.42,1.536,3.729,0.32,62.14328,0.51701,3,10
2023-07-15T13:51:35.20Z,60.2571384,17.4186305,2859.760,24.30,44.93,26.50,1.525,3.730,0.27,61.59722,0.45154,3,10
2023-07-15T13:51:35.40Z,60.2571828,17.4187928,2854.461,25.13,44.61,26.80,1.521,3.744,0.32,60.60474,0.47366,3,10
2023-07-15T13:51:35.60Z,60.2572284,17.4189531,2849.104,25.78,44.29,26.80,1.516,3.760,0.30,59.79823,0.47497,3,10
2023-07-15T13:51:35.80Z,60.2572753,17.4191122,2843.757,26.30,43.92,26.84,1.523,3.790,0.38,59.08709,0.61786,3,10
2023-07-15T13:51:36.00Z,60.2573230,17.4192705,2838.406,26.97,43.58,26.79,1.519,3.813,0.28,58.25411,0.41729,3,10
2023-07-15T13:51:36.20Z,60.2573723,17.4194271,2833.160,27.55,42.92,27.09,1.516,3.834,0.29,57.30261,0.47037,3,10
2023-07-15T13:51:36.40Z,60.2574226,17.4195810,2827.798,28.34,42.33,27.12,1.513,3.856,0.31,56.19443,0.41775,3,10
2023-07-15T13:51:36.60Z,60.2574740,17.4197336,2822.327,29.19,41.90,27.12,1.511,3.880,0.32,55.13617,0.42319,3,10
2023-07-15T13:51:36.80Z,60.2575271,17.4198847,2816.979,29.78,41.60,27.14,1.516,3.912,0.36,54.40744,0.49216,3,10
2023-07-15T13:51:37.00Z,60.2575813,17.4200343,2811.648,30.38,41.08,27.19,1.519,3.942,0.34,53.51805,0.47649,3,10
2023-07-15T13:51:37.20Z,60.2576365,17.4201823,2806.267,31.09,40.63,27.25,1.518,3.956,0.35,52.57908,0.37731,3,10
2023-07-15T13:51:37.40Z,60.2576929,17.4203284,2800.877,31.59,40.23,27.36,1.525,3.991,0.53,51.86604,0.70416,3,10
2023-07-15T13:51:37.60Z,60.2577496,17.4204708,2794.925,32.30,39.41,27.63,1.533,4.015,0.44,50.66909,0.57063,3,10
2023-07-15T13:51:37.80Z,60.2578081,17.4206131,2789.500,32.70,39.29,27.55,1.545,4.054,0.50,50.23035,0.74190,3,10
2023-07-15T13:51:38.00Z,60.2578676,17.4207535,2784.106,33.40,38.38,27.43,1.555,4.086,0.40,48.96939,0.49345,3,10
2023-07-15T13:51:38.20Z,60.2579284,17.4208919,2778.670,33.83,38.25,27.33,1.548,4.088,0.33,48.50659,0.31730,3,13
2023-07-15T13:51:38.40Z,60.2579902,17.4210296,2773.394,34.22,38.01,26.76,1.543,4.087,0.35,48.00504,0.32600,3,13
2023-07-15T13:51:38.60Z,60.2580530,17.4211652,2767.947,34.54,37.77,26.67,1.528,4.060,0.33,47.55789,0.25071,3,13
2023-07-15T13:51:38.80Z,60.2581161,17.4213002,2762.592,35.04,37.41,26.47,1.525,4.067,0.43,46.87309,0.33874,3,13
2023-07-15T13:51:39.00Z,60.2581804,17.4214337,2757.429,35.61,36.81,26.14,1.519,4.063,0.39,45.95023,0.30647,3,13
2023-07-15T13:51:39.20Z,60.2582452,17.4215650,2752.179,36.05,36.26,26.13,1.513,4.067,0.38,45.16851,0.29801,3,13
2023-07-15T13:51:39.40Z,60.2583109,17.4216936,2746.813,36.56,35.56,26.22,1.511,4.078,0.41,44.21074,0.30362,3,13
2023-07-15T13:51:39.60Z,60.2583773,17.4218197,2741.320,37.12,35.04,26.25,1.510,4.090,0.41,43.34710,0.30519,3,13
2023-07-15T13:51:39.80Z,60.2584445,17.4219442,2735.858,37.56,34.55,26.31,1.512,4.116,0.45,42.60995,0.31264,3,13
2023-07-15T13:51:40.00Z,60.2585127,17.4220670,2730.466,38.02,34.04,26.28,1.514,4.145,0.45,41.84212,0.31237,3,13
2023-07-15T13:51:40.20Z,60.2585819,17.4221882,2725.268,38.52,33.38,25.85,1.517,4.178,0.44,40.91583,0.31229,3,13
2023-07-15T13:51:40.40Z,60.2586519,17.4223078,2720.206,38.93,32.94,25.35,1.519,4.206,0.38,40.23418,0.30462,3,13
2023-07-15T13:51:40.60Z,60.2587228,17.4224259,2715.246,39.39,32.27,25.11,1.522,4.236,0.37,39.32336,0.30492,3,12
2023-07-15T13:51:40.80Z,60.2587941,17.4225411,2710.166,39.78,31.59,24.91,1.525,4.267,0.37,38.45034,0.30821,3,12
2023-07-15T13:51:41.00Z,60.2588664,17.4226535,2705.217,40.31,30.73,24.79,1.526,4.293,0.33,37.32216,0.28117,3,12
2023-07-15T13:51:41.20Z,60.2589395,17.4227632,2700.346,40.72,30.09,24.71,1.526,4.319,0.33,36.46016,0.27710,3,12
2023-07-15T13:51:41.40Z,60.2590132,17.4228705,2695.391,41.04,29.24,24.64,1.529,4.352,0.34,35.46786,0.29446,3,12
2023-07-15T13:51:41.60Z,60.2590872,17.4229740,2690.433,41.49,28.19,24.37,1.528,4.380,0.31,34.19630,0.26978,3,12
2023-07-15T13:51:41.80Z,60.2591620,17.4230737,2685.591,41.77,27.30,24.14,1.525,4.400,0.29,33.16479,0.26703,3,13
2023-07-15T13:51:42.00Z,60.2592377,17.4231712,2680.887,42.18,26.42,24.13,1.522,4.414,0.28,32.06372,0.28725,3,12
2023-07-15T13:51:42.20Z,60.2593144,17.4232650,2676.274,42.65,25.39,24.12,1.522,4.433,0.33,30.76638,0.33908,3,11
2023-07-15T13:51:42.40Z,60.2593918,17.4233560,2671.854,42.88,24.56,23.78,1.522,4.447,0.33,29.80050,0.33790,3,11
2023-07-15T13:51:42.60Z,60.2594697,17.4234433,2667.405,43.16,23.37,23.57,1.521,4.453,0.31,28.43036,0.38813,3,11
2023-07-15T13:51:42.80Z,60.2595487,17.4235272,2663.252,43.60,22.37,23.28,1.523,4.460,0.29,27.16463,0.38682,3,11
2023-07-15T13:51:43.00Z,60.2596274,17.4236074,2658.789,43.76,21.69,22.46,1.529,4.470,0.33,26.36523,0.43238,3,11
2023-07-15T13:51:43.20Z,60.2597064,17.4236847,2654.458,43.86,20.68,21.99,1.527,4.432,0.26,25.24311,0.33408,3,11
2023-07-15T13:51:43.40Z,60.2597855,17.4237583,2650.039,44.01,19.86,21.75,1.528,4.426,0.27,24.28475,0.41910,3,11
2023-07-15T13:51:43.60Z,60.2598644,17.4238278,2645.566,44.01,18.89,21.97,1.512,4.330,0.24,23.23069,0.38761,3,11
2023-07-15T13:51:43.80Z,60.2599438,17.4238943,2641.164,44.30,17.89,21.72,1.517,4.336,0.36,21.99521,0.49477,3,11
2023-07-15T13:51:44.00Z,60.2600229,17.4239560,2636.536,44.25,16.44,21.93,1.514,4.326,0.32,20.38572,0.44257,3,11
2023-07-15T13:51:44.20Z,60.2601026,17.4240125,2632.101,44.17,14.90,22.55,1.513,4.309,0.32,18.63431,0.46970,3,11
2023-07-15T13:51:44.40Z,60.2601821,17.4240645,2627.739,44.15,13.65,22.14,1.502,4.266,0.30,17.17990,0.51760,3,10
2023-07-15T13:51:44.60Z,60.2602613,17.4241116,2623.209,44.20,12.51,22.02,1.480,4.184,0.24,15.80243,0.44792,3,10
2023-07-15T13:51:44.80Z,60.2603404,17.4241537,2618.759,44.00,10.80,21.83,1.469,4.149,0.29,13.78791,0.48921,3,10
2023-07-15T13:51:45.00Z,60.2604190,17.4241907,2614.363,43.92,9.78,21.91,1.455,4.108,0.26,12.55093,0.45332,3,10
2023-07-15T13:51:45.20Z,60.2604978,17.4242242,2610.170,43.82,8.59,21.58,1.442,4.071,0.26,11.09111,0.47286,3,10
2023-07-15T13:51:45.40Z,60.2605765,17.4242530,2606.047,43.58,7.20,21.40,1.424,3.989,0.24,9.38440,0.44780,3,11
2023-07-15T13:51:45.60Z,60.2606545,17.4242779,2601.948,43.40,6.43,21.01,1.408,3.912,0.25,8.42979,0.49473,3,11
2023-07-15T13:51:45.80Z,60.2607321,17.4242992,2597.703,43.38,5.50,20.83,1.393,3.839,0.24,7.22691,0.49817,3,11
2023-07-15T13:51:46.00Z,60.2608094,17.4243176,2593.677,43.10,4.56,20.56,1.370,3.675,0.21,6.04599,0.45707,3,11
2023-07-15T13:51:46.20Z,60.2608860,17.4243323,2589.403,42.80,3.79,20.30,1.349,3.527,0.21,5.05708,0.45719,3,11
2023-07-15T13:51:46.40Z,60.2609629,17.4243454,2585.598,42.67,3.19,20.48,1.330,3.397,0.21,4.27141,0.46514,3,11
2023-07-15T13:51:46.60Z,60.2610393,17.4243563,2581.609,42.59,2.57,20.51,1.317,3.324,0.23,3.44850,0.48645,3,11
2023-07-15T13:51:46.80Z,60.2611155,17.4243647,2577.856,42.20,1.59,20.41,1.306,3.255,0.23,2.15727,0.46328,3,11
2023-07-15T13:51:47.00Z,60.2611913,17.4243703,2574.030,42.12,1.06,20.53,1.295,3.189,0.23,1.44011,0.48448,3,11
2023-07-15T13:51:47.20Z,60.2612665,17.4243734,2569.992,41.87,0.57,20.31,1.290,3.163,0.29,0.78562,0.52131,3,11
2023-07-15T13:51:47.40Z,60.2613416,17.4243746,2565.962,41.76,0.07,20.40,1.288,3.139,0.30,0.09697,0.70613,3,11
2023-07-15T13:51:47.60Z,60.2614164,17.4243736,2561.947,41.61,-0.68,20.54,1.287,3.114,0.28,359.06740,0.70260,3,11
2023-07-15T13:51:47.80Z,60.2614908,17.4243707,2557.948,41.32,-1.30,20.17,1.284,3.060,0.26,358.20150,0.68568,3,11
2023-07-15T13:51:48.00Z,60.2615652,17.4243661,2553.877,41.35,-1.35,20.20,1.290,3.059,0.40,358.13485,0.78846,3,11
2023-07-15T13:51:48.20Z,60.2616392,17.4243606,2549.838,41.16,-1.85,19.72,1.298,3.059,0.38,357.42374,0.84060,3,11
2023-07-15T13:51:48.40Z,60.2617131,17.4243542,2545.846,41.10,-1.91,19.66,1.308,3.065,0.41,357.33684,0.84752,3,11
