time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2023-07-15T10:07:52.20Z,60.2546356,17.4273842,2070.995,44.99,24.68,26.64,1.837,1.925,0.26,28.74220,0.51193,3,12
2023-07-15T10:07:52.40Z,60.2547165,17.4274726,2065.639,45.42,24.43,26.42,1.833,1.924,0.25,28.27790,0.50860,3,12
2023-07-15T10:07:52.60Z,60.2547984,17.4275595,2060.371,45.60,23.87,26.15,1.836,1.926,0.30,27.62927,0.67848,3,12
2023-07-15T10:07:52.80Z,60.2548805,17.4276448,2055.137,45.85,23.53,25.95,1.843,1.931,0.32,27.16748,0.76810,3,11
2023-07-15T10:07:53.00Z,60.2549633,17.4277279,2049.969,46.22,22.71,25.83,1.855,1.939,0.29,26.16754,0.78006,3,11
2023-07-15T10:07:53.20Z,60.2550467,17.4278082,2044.847,46.45,22.05,25.47,1.867,1.948,0.29,25.39317,0.78220,3,11
2023-07-15T10:07:53.40Z,60.2551302,17.4278860,2039.748,46.50,21.27,25.34,1.880,1.958,0.29,24.58025,0.79405,3,11
2023-07-15T10:07:53.60Z,60.2552140,17.4279616,2034.677,46.74,20.78,25.31,1.892,1.967,0.28,23.96808,0.77834,3,11
2023-07-15T10:07:53.80Z,60.2552982,17.4280353,2029.607,46.96,20.17,25.36,1.904,1.978,0.26,23.24784,0.74498,3,10
2023-07-15T10:07:54.00Z,60.2553832,17.4281070,2024.582,47.31,19.70,25.17,1.915,1.988,0.26,22.61156,0.73282,3,10
2023-07-15T10:07:54.20Z,60.2554688,17.4281762,2019.598,47.50,18.74,25.29,1.922,1.998,0.24,21.53490,0.60435,3,11
2023-07-15T10:07:54.40Z,60.2555546,17.4282431,2014.544,47.80,18.37,25.31,1.929,2.010,0.24,21.01849,0.60428,3,11
2023-07-15T10:07:54.60Z,60.2556416,17.4283076,2009.638,48.06,17.57,25.01,1.938,2.026,0.24,20.08497,0.60504,3,11
2023-07-15T10:07:54.80Z,60.2557279,17.4283703,2004.611,48.06,17.16,24.93,1.950,2.044,0.26,19.64647,0.63489,3,10
2023-07-15T10:07:55.00Z,60.2558148,17.4284309,1999.677,48.25,16.48,24.84,1.965,2.064,0.26,18.85804,0.62483,3,10
2023-07-15T10:07:55.20Z,60.2559012,17.4284897,1994.622,48.40,16.12,24.99,1.980,2.082,0.26,18.41827,0.64787,3,10
2023-07-15T10:07:55.40Z,60.2559885,17.4285472,1989.624,48.60,15.68,25.19,1.989,2.093,0.25,17.88802,0.58909,3,11
2023-07-15T10:07:55.60Z,60.2560761,17.4286034,1984.616,48.76,15.48,24.91,1.995,2.101,0.25,17.60804,0.58550,3,11
2023-07-15T10:07:55.80Z,60.2561637,17.4286579,1979.681,48.87,14.87,24.17,1.999,2.107,0.25,16.92344,0.57883,3,11
2023-07-15T10:07:56.00Z,60.2562516,17.4287109,1974.889,49.04,14.61,23.61,2.001,2.108,0.25,16.59329,0.56516,3,11
2023-07-15T10:07:56.20Z,60.2563396,17.4287636,1970.181,48.81,14.63,23.45,2.002,2.108,0.25,16.68077,0.55894,3,11
2023-07-15T10:07:56.40Z,60.2564271,17.4288168,1965.519,48.71,14.81,22.93,1.997,2.102,0.29,16.90733,0.53415,3,12
2023-07-15T10:07:56.60Z,60.2565141,17.4288697,1960.924,48.47,14.28,22.68,1.989,2.094,0.26,16.41413,0.47735,3,12
2023-07-15T10:07:56.80Z,60.2566009,17.4289211,1956.363,48.35,14.02,22.71,1.984,2.091,0.28,16.16552,0.51313,3,12
2023-07-15T10:07:57.00Z,60.2566872,17.4289704,1951.754,48.30,13.30,22.56,1.980,2.089,0.28,15.39423,0.52249,3,12
2023-07-15T10:07:57.20Z,60.2567738,17.4290169,1947.185,48.44,12.39,22.76,1.981,2.093,0.32,14.34918,0.57452,3,12
2023-07-15T10:07:57.40Z,60.2568615,17.4290605,1942.723,48.54,11.62,22.70,1.981,2.095,0.32,13.46430,0.55329,3,12
2023-07-15T10:07:57.60Z,60.2569485,17.4291003,1938.120,48.59,10.43,22.83,1.980,2.097,0.32,12.11058,0.56188,3,12
2023-07-15T10:07:57.80Z,60.2570356,17.4291368,1933.476,48.72,9.64,23.08,1.979,2.100,0.32,11.19548,0.55315,3,12
2023-07-15T10:07:58.00Z,60.2571228,17.4291704,1928.752,48.64,8.77,23.61,1.978,2.102,0.31,10.21635,0.53199,3,12
2023-07-15T10:07:58.20Z,60.2572102,17.4292015,1923.910,48.85,8.26,24.36,1.977,2.106,0.32,9.59395,0.53161,3,12
2023-07-15T10:07:58.40Z,60.2572978,17.4292306,1918.966,48.79,7.65,24.90,1.976,2.109,0.32,8.90619,0.52580,3,12
2023-07-15T10:07:58.60Z,60.2573857,17.4292576,1913.920,49.06,6.87,25.53,1.966,2.109,0.30,7.96832,0.37463,3,12
2023-07-15T10:07:58.80Z,60.2574731,17.4292817,1908.628,48.85,5.85,26.57,1.954,2.105,0.29,6.82927,0.38124,3,13
2023-07-15T10:07:59.00Z,60.2575602,17.4293040,1903.111,48.31,6.06,28.17,1.944,2.103,0.29,7.14564,0.43919,3,13
2023-07-15T10:07:59.20Z,60.2576466,17.4293279,1897.401,48.40,6.80,28.40,1.938,2.105,0.37,7.99301,0.48214,3,12
2023-07-15T10:07:59.40Z,60.2577339,17.4293535,1891.897,48.41,7.01,27.74,1.931,2.104,0.23,8.23833,0.53343,3,12
2023-07-15T10:07:59.60Z,60.2578208,17.4293791,1886.466,48.37,7.17,26.97,1.928,2.106,0.33,8.43100,0.59573,3,12
2023-07-15T10:07:59.80Z,60.2579084,17.4294037,1881.287,48.73,6.57,26.26,1.923,2.105,0.23,7.67251,0.54464,3,12
2023-07-15T10:08:00.00Z,60.2579964,17.4294270,1876.191,49.01,6.67,25.39,1.911,2.102,0.21,7.75536,0.47194,3,13
2023-07-15T10:08:00.20Z,60.2580846,17.4294517,1871.187,48.89,6.85,25.27,1.906,2.102,0.33,7.97018,0.51439,3,14
2023-07-15T10:08:00.40Z,60.2581724,17.4294761,1866.135,49.07,6.70,25.03,1.897,2.101,0.26,7.77536,0.50973,3,14
2023-07-15T10:08:00.60Z,60.2582602,17.4295004,1861.036,49.12,6.76,25.24,1.886,2.098,0.23,7.83574,0.46509,3,14
2023-07-15T10:08:00.80Z,60.2583480,17.4295240,1855.852,48.93,6.37,26.18,1.875,2.096,0.24,7.41427,0.48838,3,14
2023-07-15T10:08:01.00Z,60.2584357,17.4295471,1850.560,48.72,6.46,26.96,1.866,2.096,0.24,7.55533,0.51676,3,14
2023-07-15T10:08:01.20Z,60.2585237,17.4295691,1845.258,48.85,5.91,27.12,1.861,2.098,0.26,6.89716,0.56074,3,14
2023-07-15T10:08:01.40Z,60.2586119,17.4295886,1839.926,49.22,5.09,26.45,1.858,2.102,0.28,5.89899,0.55468,3,14
2023-07-15T10:08:01.60Z,60.2587007,17.4296051,1834.687,49.70,4.14,25.83,1.854,2.105,0.29,4.76390,0.50829,3,14
2023-07-15T10:08:01.80Z,60.2587899,17.4296186,1829.596,49.69,3.24,25.13,1.853,2.112,0.30,3.72960,0.55319,3,14
2023-07-15T10:08:02.00Z,60.2588784,17.4296320,1824.487,49.43,3.97,25.14,1.843,2.118,0.35,4.59454,0.34412,3,14
2023-07-15T10:08:02.20Z,60.2589665,17.4296435,1819.205,49.16,2.66,26.24,1.829,2.119,0.34,3.09992,0.33892,3,14
2023-07-15T10:08:02.40Z,60.2590542,17.4296520,1813.902,49.08,2.12,25.73,1.813,2.116,0.31,2.46856,0.29084,3,14
2023-07-15T10:08:02.60Z,60.2591419,17.4296587,1808.677,49.25,1.65,25.52,1.797,2.112,0.28,1.91938,0.26532,3,14
2023-07-15T10:08:02.80Z,60.2592300,17.4296642,1803.571,49.04,0.97,25.39,1.783,2.110,0.33,1.13591,0.29506,3,14
2023-07-15T10:08:03.00Z,60.2593179,17.4296660,1798.475,49.14,-0.04,25.24,1.770,2.107,0.33,359.95724,0.29437,3,14
2023-07-15T10:08:03.20Z,60.2594055,17.4296625,1793.441,48.69,-1.45,24.98,1.758,2.103,0.31,358.29128,0.29120,3,14
2023-07-15T10:08:03.40Z,60.2594925,17.4296549,1788.481,48.43,-2.55,24.82,1.746,2.098,0.29,356.98141,0.26777,3,14
2023-07-15T10:08:03.60Z,60.2595793,17.4296455,1783.479,48.61,-2.43,24.98,1.737,2.094,0.35,357.14179,0.29177,3,14
2023-07-15T10:08:03.80Z,60.2596663,17.4296355,1778.420,48.44,-2.81,25.45,1.728,2.090,0.35,356.68339,0.25774,3,14
2023-07-15T10:08:04.00Z,60.2597534,17.4296254,1773.276,48.45,-2.79,26.03,1.720,2.086,0.35,356.70001,0.24055,3,14
2023-07-15T10:08:04.20Z,60.2598405,17.4296146,1767.979,48.61,-3.26,26.82,1.713,2.082,0.28,356.16263,0.23875,3,14
2023-07-15T10:08:04.40Z,60.2599279,17.4296019,1762.623,48.84,-3.63,26.72,1.705,2.078,0.27,355.75138,0.23476,3,14
2023-07-15T10:08:04.60Z,60.2600159,17.4295889,1757.264,49.15,-3.59,26.80,1.696,2.073,0.27,355.82300,0.23089,3,14
2023-07-15T10:08:04.80Z,60.2601043,17.4295751,1751.917,49.39,-3.78,26.84,1.688,2.068,0.28,355.62509,0.24271,3,14
2023-07-15T10:08:05.00Z,60.2601932,17.4295607,1746.590,49.51,-4.01,26.62,1.680,2.061,0.28,355.37037,0.22867,3,14
2023-07-15T10:08:05.20Z,60.2602826,17.4295460,1741.278,49.95,-3.95,26.60,1.670,2.054,0.33,355.47840,0.22021,3,14
2023-07-15T10:08:05.40Z,60.2603722,17.4295313,1735.908,50.18,-4.18,26.71,1.659,2.047,0.35,355.23806,0.19986,3,14
2023-07-15T10:08:05.60Z,60.2604625,17.4295151,1730.581,50.33,-4.57,26.77,1.647,2.036,0.38,354.80679,0.22441,3,14
2023-07-15T10:08:05.80Z,60.2605526,17.4294973,1725.188,50.63,-4.92,26.38,1.637,2.029,0.40,354.44706,0.22540,3,14
2023-07-15T10:08:06.00Z,60.2606432,17.4294784,1719.921,50.69,-5.41,26.09,1.628,2.024,0.40,353.90455,0.24910,3,14
2023-07-15T10:08:06.20Z,60.2607340,17.4294583,1714.662,50.95,-5.75,26.02,1.620,2.020,0.40,353.55882,0.25004,3,14
2023-07-15T10:08:06.40Z,60.2608253,17.4294361,1709.458,50.95,-6.47,25.94,1.614,2.017,0.44,352.76664,0.26322,3,14
2023-07-15T10:08:06.60Z,60.2609168,17.4294123,1704.353,51.19,-6.83,25.24,1.609,2.018,0.44,352.39920,0.26590,3,14
2023-07-15T10:08:06.80Z,60.2610087,17.4293873,1699.374,51.26,-7.02,24.81,1.603,2.016,0.40,352.19794,0.25297,3,14
2023-07-15T10:08:07.00Z,60.2611010,17.4293615,1694.474,51.73,-7.23,24.16,1.598,2.015,0.46,352.03987,0.25707,3,14
2023-07-15T10:08:07.20Z,60.2611937,17.4293343,1689.699,51.61,-7.82,23.79,1.596,2.013,0.40,351.38436,0.23195,3,14
2023-07-15T10:08:07.40Z,60.2612863,17.4293061,1684.956,51.65,-7.69,23.55,1.594,2.010,0.35,351.53384,0.23958,3,14
2023-07-15T10:08:07.60Z,60.2613789,17.4292791,1680.302,51.72,-7.32,22.83,1.591,2.004,0.39,351.94917,0.22939,3,14
2023-07-15T10:08:07.80Z,60.2614720,17.4292530,1675.761,51.94,-7.06,22.62,1.589,1.995,0.37,352.25748,0.24391,3,14
2023-07-15T10:08:08.00Z,60.2615659,17.4292273,1671.302,52.27,-6.82,22.25,1.585,1.986,0.39,352.56239,0.24079,3,14
2023-07-15T10:08:08.20Z,60.2616598,17.4292023,1666.901,52.11,-6.66,21.76,1.579,1.978,0.32,352.72091,0.19485,3,16
2023-07-15T10:08:08.40Z,60.2617537,17.4291788,1662.507,52.20,-6.29,21.80,1.574,1.969,0.29,353.13087,0.19023,3,16
2023-07-15T10:08:08.60Z,60.2618475,17.4291559,1658.116,52.08,-6.29,21.95,1.567,1.960,0.29,353.11144,0.19044,3,16
2023-07-15T10:08:08.80Z,60.2619410,17.4291333,1653.702,52.04,-6.26,22.17,1.561,1.950,0.28,353.14048,0.19108,3,16
2023-07-15T10:08:09.00Z,60.2620343,17.4291105,1649.199,52.02,-6.49,22.44,1.554,1.939,0.27,352.88452,0.18894,3,16
2023-07-15T10:08:09.20Z,60.2621276,17.4290871,1644.665,51.91,-6.55,22.59,1.546,1.927,0.25,352.80913,0.18713,3,16
2023-07-15T10:08:09.40Z,60.2622208,17.4290629,1640.114,51.78,-6.99,22.90,1.539,1.915,0.24,352.31074,0.18443,3,16
2023-07-15T10:08:09.60Z,60.2623136,17.4290374,1635.490,51.69,-7.21,23.24,1.532,1.904,0.27,352.06233,0.18499,3,16
2023-07-15T10:08:09.80Z,60.2624066,17.4290114,1630.875,51.70,-7.34,23.18,1.525,1.894,0.27,351.91939,0.18638,3,16
2023-07-15T10:08:10.00Z,60.2624992,17.4289845,1626.217,51.50,-7.68,23.36,1.517,1.884,0.26,351.51233,0.18251,3,16
2023-07-15T10:08:10.20Z,60.2625915,17.4289569,1621.548,51.39,-7.67,23.09,1.509,1.872,0.26,351.51431,0.18547,3,16
2023-07-15T10:08:10.40Z,60.2626838,17.4289295,1616.977,51.24,-7.61,22.44,1.501,1.862,0.23,351.55698,0.19476,3,16
2023-07-15T10:08:10.60Z,60.2627760,17.4289036,1612.516,51.34,-6.84,21.93,1.492,1.852,0.23,352.40988,0.19593,3,16
2023-07-15T10:08:10.80Z,60.2628683,17.4288796,1608.142,51.32,-6.53,21.55,1.485,1.842,0.24,352.74502,0.20367,3,16
2023-07-15T10:08:11.00Z,60.2629604,17.4288571,1603.854,51.11,-6.02,21.20,1.477,1.833,0.22,353.28490,0.18040,3,16
2023-07-15T10:08:11.20Z,60.2630522,17.4288359,1599.601,51.10,-5.81,21.06,1.468,1.824,0.22,353.51029,0.17427,3,16
2023-07-15T10:08:11.40Z,60.2631437,17.4288156,1595.289,50.97,-5.61,21.35,1.460,1.814,0.21,353.72313,0.17787,3,16
2023-07-15T10:08:11.60Z,60.2632348,17.4287960,1590.957,50.81,-5.38,21.36,1.451,1.805,0.21,353.95444,0.17916,3,16
2023-07-15T10:08:11.80Z,60.2633260,17.4287763,1586.623,50.83,-5.58,21.68,1.443,1.797,0.22,353.73453,0.18270,3,16
2023-07-15T10:08:12.00Z,60.2634172,17.4287563,1582.279,50.67,-5.61,21.59,1.435,1.789,0.23,353.67820,0.18721,3,16
2023-07-15T10:08:12.20Z,60.2635078,17.4287360,1577.926,50.46,-5.67,21.66,1.428,1.782,0.23,353.59223,0.18787,3,16
2023-07-15T10:08:12.40Z,60.2635982,17.4287155,1573.575,50.32,-5.76,21.51,1.421,1.775,0.21,353.47174,0.18421,3,16
2023-07-15T10:08:12.60Z,60.2636884,17.4286946,1569.267,50.15,-5.83,21.46,1.414,1.766,0.20,353.36613,0.17694,3,16
2023-07-15T10:08:12.80Z,60.2637780,17.4286738,1564.975,49.72,-5.71,21.32,1.412,1.765,0.32,353.44694,0.33056,3,16
2023-07-15T10:08:13.00Z,60.2638670,17.4286530,1560.743,49.54,-5.78,20.98,1.413,1.765,0.34,353.35043,0.33269,3,16
2023-07-15T10:08:13.20Z,60.2639558,17.4286319,1556.591,49.47,-5.89,20.41,1.415,1.765,0.34,353.21305,0.31851,3,16
2023-07-15T10:08:13.40Z,60.2640445,17.4286109,1552.509,49.45,-5.81,20.19,1.416,1.768,0.36,353.29921,0.34158,3,16
2023-07-15T10:08:13.60Z,60.2641331,17.4285898,1548.451,49.31,-5.84,20.29,1.418,1.772,0.37,353.24317,0.34188,3,16
2023-07-15T10:08:13.80Z,60.2642214,17.4285687,1544.338,49.08,-5.92,20.57,1.421,1.777,0.34,353.11781,0.35769,3,16
2023-07-15T10:08:14.00Z,60.2643087,17.4285471,1540.100,48.83,-6.11,20.67,1.424,1.784,0.32,352.87076,0.32437,3,16
2023-07-15T10:08:14.20Z,60.2643956,17.4285237,1535.914,48.27,-6.90,20.81,1.426,1.788,0.31,351.86881,0.30375,3,16
2023-07-15T10:08:14.40Z,60.2644820,17.4284975,1531.725,47.78,-7.73,21.23,1.429,1.791,0.31,350.81191,0.33104,3,16
2023-07-15T10:08:14.60Z,60.2645675,17.4284702,1527.468,47.60,-7.51,21.05,1.432,1.796,0.31,351.03694,0.32590,3,16
2023-07-15T10:08:14.80Z,60.2646524,17.4284428,1523.300,46.83,-7.71,20.93,1.436,1.802,0.30,350.64769,0.34533,3,16
2023-07-15T10:08:15.00Z,60.2647361,17.4284139,1519.103,46.42,-8.39,21.14,1.439,1.806,0.30,349.75954,0.30096,3,16
2023-07-15T10:08:15.20Z,60.2648195,17.4283838,1514.853,46.42,-8.32,21.53,1.440,1.805,0.25,349.83492,0.29671,3,16
2023-07-15T10:08:15.40Z,60.2649027,17.4283542,1510.594,46.17,-8.13,21.33,1.440,1.806,0.28,350.01251,0.34999,3,16
2023-07-15T10:08:15.60Z,60.2649858,17.4283258,1506.314,46.23,-7.63,21.70,1.440,1.808,0.30,350.62874,0.35409,3,16
2023-07-15T10:08:15.80Z,60.2650687,17.4282993,1501.957,46.12,-7.13,21.85,1.441,1.813,0.32,351.20881,0.37172,3,16
2023-07-15T10:08:16.00Z,60.2651515,17.4282732,1497.545,46.13,-7.35,22.07,1.442,1.818,0.32,350.94249,0.37603,3,16
2023-07-15T10:08:16.20Z,60.2652343,17.4282474,1493.016,46.20,-6.90,22.80,1.445,1.824,0.30,351.50207,0.36429,3,16
2023-07-15T10:08:16.40Z,60.2653171,17.4282215,1488.420,46.02,-7.44,23.17,1.450,1.833,0.34,350.82137,0.37520,3,16
2023-07-15T10:08:16.60Z,60.2653996,17.4281951,1483.794,45.97,-7.20,22.85,1.455,1.842,0.37,351.10169,0.46002,3,16
2023-07-15T10:08:16.80Z,60.2654818,17.4281702,1479.206,45.80,-6.65,22.72,1.462,1.853,0.35,351.73393,0.47387,3,16
2023-07-15T10:08:17.00Z,60.2655639,17.4281463,1474.626,45.64,-6.63,22.96,1.469,1.864,0.34,351.73724,0.46873,3,16
2023-07-15T10:08:17.20Z,60.2656458,17.4281219,1470.065,45.44,-6.90,22.84,1.474,1.873,0.30,351.36598,0.43890,3,16
2023-07-15T10:08:17.40Z,60.2657273,17.4280969,1465.521,45.37,-7.03,22.53,1.475,1.878,0.28,351.18994,0.31044,3,16
2023-07-15T10:08:17.60Z,60.2658083,17.4280718,1461.016,44.77,-6.95,22.61,1.474,1.881,0.25,351.17586,0.30111,3,16
2023-07-15T10:08:17.80Z,60.2658887,17.4280465,1456.397,44.90,-7.07,23.54,1.472,1.877,0.21,351.05702,0.24818,3,16
2023-07-15T10:08:18.00Z,60.2659693,17.4280203,1451.690,44.67,-7.42,23.50,1.469,1.873,0.22,350.57528,0.25786,3,16
2023-07-15T10:08:18.20Z,60.2660496,17.4279926,1446.992,44.65,-7.90,23.61,1.464,1.868,0.18,349.96571,0.21981,3,17
2023-07-15T10:08:18.40Z,60.2661299,17.4279633,1442.304,44.93,-8.22,23.35,1.458,1.863,0.17,349.62717,0.21202,3,17
2023-07-15T10:08:18.60Z,60.2662101,17.4279324,1437.639,44.56,-8.90,23.02,1.455,1.862,0.20,348.70119,0.24861,3,17
2023-07-15T10:08:18.80Z,60.2662901,17.4279004,1433.033,44.58,-8.87,22.74,1.449,1.859,0.21,348.74452,0.24471,3,17
2023-07-15T10:08:19.00Z,60.2663703,17.4278678,1428.576,44.16,-9.15,22.44,1.445,1.860,0.21,348.29462,0.24748,3,17
2023-07-15T10:08:19.20Z,60.2664500,17.4278347,1424.051,44.60,-9.26,22.33,1.440,1.855,0.18,348.27008,0.23540,3,17
2023-07-15T10:08:19.40Z,60.2665299,17.4278010,1419.570,44.44,-9.44,22.34,1.435,1.850,0.19,348.01040,0.24245,3,17
2023-07-15T10:08:19.60Z,60.2666103,17.4277670,1415.177,44.50,-9.42,22.40,1.432,1.848,0.19,348.04141,0.24214,3,17
2023-07-15T10:08:19.80Z,60.2666900,17.4277332,1410.596,44.56,-9.32,22.93,1.429,1.846,0.19,348.19063,0.24733,3,17
2023-07-15T10:08:20.00Z,60.2667701,17.4276996,1405.981,44.62,-9.35,23.16,1.426,1.843,0.19,348.16882,0.23749,3,17
2023-07-15T10:08:20.20Z,60.2668505,17.4276661,1401.362,44.86,-9.05,22.92,1.423,1.840,0.19,348.59033,0.23985,3,17
2023-07-15T10:08:20.40Z,60.2669309,17.4276336,1396.765,44.81,-8.89,22.61,1.421,1.838,0.19,348.77435,0.25067,3,17
2023-07-15T10:08:20.60Z,60.2670114,17.4276020,1392.159,44.92,-8.55,22.68,1.420,1.838,0.19,349.22739,0.26194,3,17
2023-07-15T10:08:20.80Z,60.2670923,17.4275718,1387.632,45.21,-8.17,22.31,1.420,1.839,0.20,349.75623,0.27935,3,17
2023-07-15T10:08:21.00Z,60.2671736,17.4275421,1383.136,44.95,-8.23,22.62,1.420,1.839,0.20,349.62753,0.25886,3,17
2023-07-15T10:08:21.20Z,60.2672549,17.4275135,1378.656,45.48,-7.51,22.22,1.419,1.838,0.20,350.62917,0.25836,3,17
2023-07-15T10:08:21.40Z,60.2673363,17.4274862,1374.167,45.25,-7.63,22.51,1.418,1.838,0.20,350.42815,0.29035,3,17
2023-07-15T10:08:21.60Z,60.2674179,17.4274585,1369.665,45.41,-7.66,22.50,1.418,1.838,0.20,350.42169,0.28601,3,17
2023-07-15T10:08:21.80Z,60.2674994,17.4274305,1365.147,45.40,-7.76,22.47,1.417,1.838,0.20,350.30088,0.28411,3,17
2023-07-15T10:08:22.00Z,60.2675813,17.4274016,1360.703,45.32,-8.16,22.45,1.417,1.837,0.20,349.79581,0.26328,3,17
2023-07-15T10:08:22.20Z,60.2676630,17.4273710,1356.262,45.52,-8.66,22.08,1.416,1.837,0.20,349.22406,0.26010,3,17
2023-07-15T10:08:22.40Z,60.2677448,17.4273390,1351.891,45.42,-8.95,21.73,1.416,1.837,0.20,348.85512,0.26135,3,17
2023-07-15T10:08:22.60Z,60.2678265,17.4273058,1347.589,45.46,-9.41,21.42,1.416,1.837,0.20,348.30740,0.27004,3,17
2023-07-15T10:08:22.80Z,60.2679085,17.4272719,1343.332,45.53,-9.36,21.36,1.415,1.836,0.21,348.38219,0.28326,3,17
2023-07-15T10:08:23.00Z,60.2679903,17.4272373,1339.089,45.33,-9.71,21.33,1.415,1.835,0.20,347.91037,0.28398,3,17
2023-07-15T10:08:23.20Z,60.2680722,17.4272030,1334.816,45.70,-9.23,21.34,1.415,1.836,0.20,348.57537,0.27531,3,17
2023-07-15T10:08:23.40Z,60.2681544,17.4271688,1330.592,45.56,-9.69,21.14,1.415,1.836,0.21,347.98937,0.31107,3,17
2023-07-15T10:08:23.60Z,60.2682357,17.4271336,1326.290,45.47,-9.67,21.06,1.416,1.836,0.20,347.99537,0.30012,3,17
2023-07-15T10:08:23.80Z,60.2683169,17.4270984,1321.976,45.47,-9.70,21.18,1.417,1.836,0.20,347.96373,0.29655,3,17
2023-07-15T10:08:24.00Z,60.2683987,17.4270632,1317.765,45.51,-9.72,20.93,1.420,1.839,0.21,347.94473,0.29768,3,16
2023-07-15T10:08:24.20Z,60.2684807,17.4270287,1313.628,45.53,-9.37,20.72,1.423,1.841,0.21,348.36859,0.28875,3,17
2023-07-15T10:08:24.40Z,60.2685629,17.4269962,1309.512,45.75,-8.63,20.59,1.424,1.842,0.21,349.32029,0.29735,3,17
2023-07-15T10:08:24.60Z,60.2686454,17.4269666,1305.426,45.75,-7.82,20.69,1.426,1.842,0.23,350.30158,0.33764,3,17
2023-07-15T10:08:24.80Z,60.2687281,17.4269402,1301.314,45.92,-6.82,20.73,1.426,1.839,0.22,351.55759,0.31098,3,18
2023-07-15T10:08:25.00Z,60.2688110,17.4269172,1297.190,46.03,-6.03,20.88,1.427,1.836,0.23,352.53363,0.33728,3,18
2023-07-15T10:08:25.20Z,60.2688938,17.4268968,1292.968,46.09,-5.27,21.22,1.428,1.833,0.23,353.47344,0.34818,3,18
2023-07-15T10:08:25.40Z,60.2689766,17.4268804,1288.691,46.10,-3.86,21.54,1.431,1.833,0.23,355.21338,0.35610,3,18
2023-07-15T10:08:25.60Z,60.2690596,17.4268684,1284.336,46.19,-2.90,22.09,1.434,1.833,0.23,356.40213,0.34922,3,18
2023-07-15T10:08:25.80Z,60.2691427,17.4268584,1279.884,46.42,-2.54,22.26,1.437,1.833,0.23,356.86585,0.35636,3,18
2023-07-15T10:08:26.00Z,60.2692260,17.4268507,1275.364,46.33,-1.74,22.81,1.441,1.833,0.23,357.84370,0.39810,3,18
2023-07-15T10:08:26.20Z,60.2693093,17.4268447,1270.799,46.57,-1.51,22.73,1.444,1.835,0.21,358.14651,0.32952,3,18
2023-07-15T10:08:26.40Z,60.2693929,17.4268394,1266.277,46.60,-1.35,22.39,1.445,1.836,0.19,358.34103,0.26946,3,18
2023-07-15T10:08:26.60Z,60.2694769,17.4268345,1261.861,46.69,-1.36,22.08,1.445,1.835,0.19,358.33705,0.27173,3,18
2023-07-15T10:08:26.80Z,60.2695609,17.4268297,1257.512,46.78,-1.18,21.52,1.443,1.833,0.19,358.54942,0.26331,3,18
2023-07-15T10:08:27.00Z,60.2696449,17.4268250,1253.242,46.65,-1.38,21.37,1.442,1.832,0.19,358.30667,0.26295,3,18
2023-07-15T10:08:27.20Z,60.2697290,17.4268203,1249.046,46.59,-1.25,21.09,1.440,1.829,0.19,358.45733,0.26274,3,18
2023-07-15T10:08:27.40Z,60.2698131,17.4268163,1244.927,46.60,-0.89,20.53,1.437,1.826,0.20,358.90732,0.26090,3,18
2023-07-15T10:08:27.60Z,60.2698969,17.4268141,1240.869,46.35,-0.32,20.48,1.436,1.824,0.19,359.60678,0.24933,3,18
2023-07-15T10:08:27.80Z,60.2699803,17.4268135,1236.801,46.27,0.02,20.38,1.434,1.822,0.19,0.02258,0.25243,3,18
2023-07-15T10:08:28.00Z,60.2700633,17.4268142,1232.741,46.15,0.51,20.04,1.433,1.820,0.19,0.63225,0.25306,3,18
2023-07-15T10:08:28.20Z,60.2701465,17.4268170,1228.789,45.97,1.05,19.87,1.432,1.818,0.19,1.31149,0.25325,3,18
2023-07-15T10:08:28.40Z,60.2702292,17.4268219,1224.814,45.86,1.64,20.10,1.431,1.816,0.20,2.04539,0.27841,3,18
2023-07-15T10:08:28.60Z,60.2703114,17.4268269,1220.792,45.39,1.14,20.25,1.430,1.815,0.20,1.44190,0.27667,3,18
2023-07-15T10:08:28.80Z,60.2703929,17.4268315,1216.687,45.47,1.46,20.46,1.428,1.814,0.20,1.83576,0.27678,3,18
2023-07-15T10:08:29.00Z,60.2704745,17.4268358,1212.672,45.15,0.90,20.01,1.427,1.814,0.20,1.13642,0.27806,3,18
2023-07-15T10:08:29.20Z,60.2705556,17.4268399,1208.791,45.11,1.41,18.96,1.426,1.812,0.19,1.79154,0.24606,3,18
2023-07-15T10:08:29.40Z,60.2706364,17.4268458,1205.031,44.86,1.84,18.61,1.423,1.810,0.22,2.35046,0.33771,3,18
2023-07-15T10:08:29.60Z,60.2707167,17.4268534,1201.337,44.43,2.35,18.39,1.422,1.807,0.20,3.02344,0.25720,3,18
2023-07-15T10:08:29.80Z,60.2707963,17.4268630,1197.655,44.23,2.91,18.40,1.419,1.803,0.20,3.76861,0.25943,3,18
2023-07-15T10:08:30.00Z,60.2708758,17.4268733,1194.001,44.19,2.84,18.16,1.419,1.802,0.21,3.67729,0.37529,3,17
2023-07-15T10:08:30.20Z,60.2709554,17.4268833,1190.393,44.24,2.78,18.11,1.419,1.801,0.20,3.58981,0.28495,3,17
